z1,z2,z3,z4,z5
0.7010552,0.48560753,0.7106346,0.6517086,0.3553407
0.38221356,0.4498521,0.17768028,0.2427789,0.687584
0.27855414,0.27996415,0.29000345,0.107382655,0.26519507
0.19081664,0.37668455,0.5488418,0.55265945,0.30673394
0.26484585,0.23280025,0.6099606,0.23624685,0.2795153
0.62075454,0.43744606,0.5857065,0.2558207,0.522799
0.048653692,0.51954275,0.0667969,0.08242872,0.5110632
0.52708685,0.43838707,0.26264417,0.4407491,0.7120211
0.67795324,0.6555275,0.45828235,0.23822415,0.04184872
0.42255458,0.64827466,0.37228966,0.38387936,0.28128886
0.89182377,0.0055099726,0.93995845,0.30850577,0.061281055
0.22427869,0.49710822,0.30720055,0.18971935,0.7669132
0.30501604,0.14660943,0.5908345,0.30508417,0.17131385
0.56494004,0.66910166,0.41965336,0.45501715,0.2771171
0.6840481,0.1492737,0.61597097,0.13197055,0.069591165
0.60687345,0.84433603,0.44905764,0.2012513,0.48872915
0.91131985,0.0021378696,0.872244,0.68479013,0.13602164
0.65477914,0.104004145,0.8749567,0.32203454,0.4746891
0.024421543,0.060830742,0.43490085,0.4182739,0.024348378
0.016422123,0.09787032,0.14703986,0.99833083,0.054340392
0.69853234,0.11217737,0.9188004,0.34988838,0.4507474
0.4419464,0.27022886,0.6954905,0.3112975,0.0847494
0.2481868,0.15758431,0.49446878,0.39598593,0.2668826
0.8392989,0.744317,0.61945605,0.35357326,0.5676511
0.44599906,0.26820612,0.69245386,0.30164355,0.08144224
0.7289884,0.16230094,0.58788574,0.3407941,0.40094802
0.7571602,0.91817474,0.78527117,0.83084667,0.17027354
0.52385825,0.4815623,0.7037378,0.9932964,0.056794673
0.67227244,0.091983706,0.8872571,0.53138554,0.5567343
0.4748003,0.76161015,0.67827547,0.7506131,0.09366441
0.69408137,0.7194649,0.7403796,0.6242893,0.387859
0.08469486,0.79799265,0.10819167,0.39191407,0.049645185
0.22469327,0.05679369,0.9444554,0.37564757,0.43397295
0.011478573,0.24581382,0.053078413,0.99885285,0.42997485
0.57864887,0.41711292,0.22749221,0.9767645,0.015095413
0.57877517,0.9070628,0.85042006,0.37207752,0.5257388
0.07104084,0.41036937,0.15715572,0.7198736,0.889965
0.6171826,0.58304965,0.41676775,0.27837408,0.18649343
0.032619476,0.06992197,0.9187641,0.021916717,0.93969977
0.89275336,0.33948213,0.7759904,0.8737657,0.38266304
0.014149964,0.78996456,0.006656319,0.014930099,0.08798689
0.08407843,0.6086435,0.1789706,0.11039519,0.33489877
0.077771366,0.4370162,0.9278826,0.29266477,0.64338624
0.06878835,0.6039684,0.12242997,0.19653845,0.13619983
0.22725084,0.2226282,0.6837432,0.7980276,0.5239098
0.8358989,0.80967116,0.51160735,0.4549558,0.624949
0.50655377,0.76119494,0.8940058,0.94580156,0.2145409
0.5389896,0.48970416,0.28525412,0.37525666,0.62945807
0.32079065,0.43645602,0.6337133,0.26423863,0.1392158
0.4290122,0.01702705,0.19670564,0.09767726,0.46624422
0.59536964,0.67414224,0.45527172,0.4743322,0.31357855
0.08301824,0.545982,0.04427898,0.09866232,0.46374083
0.37535292,0.8914565,0.11835623,0.1773879,0.60959727
0.6098596,0.25330624,0.24703011,0.35038924,0.28317568
0.4610059,0.6231977,0.34360975,0.29560548,0.3641829
0.72430134,0.55643666,0.8226925,0.65688825,0.39214107
0.4841538,0.7366736,0.3515722,0.16159394,0.24594337
0.69765073,0.6252619,0.18864205,0.3789007,0.83782506
0.124088556,0.4803875,0.1706653,0.32505083,0.6171551
0.7738329,0.38193876,0.76728684,0.38329256,0.35684246
0.7813126,0.74321634,0.30369315,0.48761278,0.77074206
0.1271955,0.013761878,0.3629099,0.9942667,0.030410975
0.34915382,0.3945667,0.3371147,0.35265553,0.12497765
0.9078827,0.3985768,0.942871,0.08415547,0.9165772
0.50338143,0.31650633,0.42940935,0.2861026,0.5441656
0.5548228,0.6336233,0.36965042,0.40802222,0.2464852
0.5834943,0.07875821,0.8876562,0.22705543,0.40367222
0.05806589,0.5575715,0.042078823,0.08580157,0.44687492
0.55644894,0.37564838,0.3487039,0.21612054,0.035243154
0.47993153,0.28442025,0.23078194,0.2855674,0.1252352
0.77514905,0.46894607,0.4627425,0.25748473,0.19709677
0.816253,0.5325734,0.82302797,0.6407833,0.6383722
0.302968,0.86269516,0.1710642,0.3671934,0.39246023
0.59531856,0.36554724,0.5845501,0.98920906,0.02584353
0.10008317,0.018840969,0.98058265,0.04994616,0.90144396
0.6048954,0.038827926,0.6278018,0.22005922,0.5127643
0.42119685,0.8181153,0.49389145,0.7176053,0.07855591
0.56321293,0.8893552,0.564978,0.807293,0.057323605
0.42702705,0.5141674,0.5521898,0.26994425,0.40044597
0.06371269,0.02538979,0.95027906,0.1751095,0.6581148
0.33451593,0.03442183,0.5231718,0.07563776,0.3697803
0.89030445,0.7021427,0.8171346,0.9361195,0.027807027
0.44744283,0.28453633,0.20539999,0.31270078,0.088795334
0.54114634,0.5876404,0.51142657,0.96718013,0.024189621
0.2658293,0.2764085,0.18095154,0.19064778,0.10747093
0.056179464,0.55863947,0.7736913,0.21797907,0.67065567
0.31050563,0.4445755,0.4348044,0.42448965,0.33116648
0.27374727,0.31622064,0.3385565,0.09758413,0.3322726
0.2658965,0.15774825,0.19268769,0.28497344,0.3480993
0.8105801,0.39831394,0.9328296,0.6193946,0.47305244
0.55654925,0.5503879,0.6975224,0.7290224,0.072370976
0.69641894,0.40159357,0.5245565,0.3819123,0.12807506
0.51264757,0.018162549,0.601102,0.00904578,0.71944904
0.8249473,0.8686445,0.9125644,0.53954923,0.5715775
0.5794181,0.5559022,0.48774627,0.4413884,0.22572923
0.00905028,0.12660071,0.090429604,0.9985608,0.05474013
0.52700895,0.93091536,0.8543339,0.7237099,0.10078287
0.5080755,0.32907134,0.44683892,0.99479496,0.02150333
0.15214658,0.076010704,0.6981077,0.32483137,0.17434904
0.7061572,0.8346791,0.46951783,0.6063849,0.08704758
0.38232744,0.46274665,0.5201661,0.5013533,0.50131416
0.5873136,0.33128753,0.4739645,0.30321807,0.39375284
0.6786223,0.77765876,0.5677352,0.69822115,0.2108821
0.019235015,0.031024158,0.14813873,0.014484912,0.4034378
0.55434304,0.5579469,0.24155164,0.30165923,0.8107415
0.39461717,0.24597773,0.26643658,0.20612869,0.6626325
0.80401814,0.44320792,0.9421427,0.056037784,0.91985196
0.56859046,0.25488,0.27384508,0.19515741,0.40822312
0.015571177,0.05267456,0.4977288,0.27337563,0.082743704
0.4321522,0.49864885,0.3398533,0.3880744,0.20339078
0.065561,0.48508522,0.7845831,0.18171832,0.61559635
0.7016576,0.8048314,0.60141206,0.8650704,0.077255726
0.53065306,0.3343252,0.55379385,0.19337404,0.15915877
0.7712107,0.28528583,0.9379759,0.58661586,0.5812337
0.6154527,0.8709681,0.5730006,0.46495253,0.47191563
0.5696569,0.18668011,0.44886482,0.17184255,0.52135044
0.28073275,0.21616164,0.08014315,0.39308524,0.070987314
0.07474092,0.01030162,0.18728885,0.9958385,0.07960352
0.3890713,0.7578101,0.15628439,0.3771572,0.33742124
0.4957384,0.7805965,0.28484553,0.12709692,0.46633178
0.9404692,0.6098248,0.8564398,0.5899024,0.1801396
0.78299683,0.788955,0.6962481,0.47572526,0.52423066
0.8805934,0.103645265,0.94748163,0.069268376,0.98022497
0.6771603,0.48501176,0.61342967,0.43232843,0.48484743
0.6762535,0.49637303,0.7129458,0.45751926,0.4256519
0.40353405,0.70227563,0.25593546,0.442189,0.48551175
0.28956634,0.74829495,0.11363396,0.5533342,0.7241542
0.5312126,0.58287007,0.4125471,0.28435045,0.15017512
0.7233782,0.4679808,0.68866134,0.6340783,0.51625323
0.8901683,0.06934968,0.8707633,0.18668193,0.80945504
0.6232152,0.20126203,0.43534783,0.43092945,0.7997508
0.58265203,0.5028399,0.5383723,0.29324642,0.04758796
0.2925022,0.08298209,0.4697723,0.01679781,0.7229988
0.7397922,0.6931011,0.22326517,0.41472244,0.8312592
0.01468122,0.20993087,0.057498932,0.9991934,0.33833593
0.23035243,0.30525422,0.31907696,0.11031568,0.2316438
0.22079635,0.013375491,0.98494697,0.11112714,0.859636
0.66903806,0.07081661,0.85463697,0.25378448,0.46239454
0.6512034,0.20745516,0.73471427,0.81577086,0.20916328
0.5808935,0.89045537,0.39477542,0.81671166,0.16512269
0.54845774,0.49684936,0.41384843,0.44565034,0.45556113
0.53541064,0.7774284,0.47693563,0.54223055,0.08306959
0.16109386,0.15714765,0.19000354,0.30672854,0.26348042
0.7837808,0.7460959,0.86825335,0.7206994,0.28614086
0.8259366,0.5211223,0.95426977,0.6590727,0.42083016
0.25565392,0.07206479,0.9413811,0.41237336,0.42240575
0.8211332,0.7992369,0.6006323,0.5292563,0.5795335
0.50186545,0.7181977,0.349592,0.44319704,0.2939519
0.042870402,0.70351386,0.15967655,0.12896702,0.124062896
0.25465718,0.089300126,0.38604236,0.42379886,0.9741384
0.64806604,0.7153555,0.47089,0.27839693,0.18821135
0.43552065,0.43132567,0.65719056,0.36973464,0.30191368
0.22962773,0.83741486,0.16846311,0.3148143,0.3045659
0.18869376,0.7566453,0.16985196,0.16283026,0.7602391
0.90391266,0.72461796,0.80780613,0.934685,0.03671363
0.62804604,0.20124987,0.34226236,0.515794,0.3357164
0.48260707,0.17368758,0.34077716,0.23163828,0.4359964
0.8501661,0.29926467,0.9507303,0.5046048,0.52278286
0.46098346,0.58575636,0.765512,0.351136,0.055095255
0.17008242,0.1627782,0.18398052,0.3004821,0.20171663
0.5672857,0.471882,0.32526243,0.28580618,0.09223175
0.619626,0.72988623,0.54445785,0.3544336,0.24121672
0.47858733,0.45794362,0.5656207,0.5697857,0.20180881
0.4030085,0.6001007,0.6010348,0.32119158,0.20177895
0.521722,0.65140265,0.3227182,0.25598598,0.21939254
0.20853692,0.06587535,0.9395293,0.33863157,0.47563118
0.4688632,0.17424613,0.24906883,0.19040075,0.76629686
0.44566828,0.63198626,0.7800673,0.32292253,0.28577387
0.56893456,0.643447,0.7998916,0.28743893,0.592146
0.027789146,0.026819378,0.0060063004,0.028443128,0.08224854
0.098793924,0.89189386,0.13259536,0.22919452,0.8738492
0.59419596,0.94873077,0.19239545,0.6615357,0.329338
0.55874246,0.013799489,0.96102786,0.5844773,0.589101
0.26051122,0.2696281,0.6223726,0.2294105,0.22823545
0.65788895,0.7722181,0.25956267,0.38362014,0.4475127
0.6906824,0.36845997,0.64720273,0.3964782,0.31062657
0.63536835,0.22859931,0.46314245,0.30054563,0.18960616
0.40746212,0.8473258,0.41350687,0.7248638,0.09072325
0.48277673,0.44108412,0.89314497,0.41997713,0.22819945
0.46406206,0.8514361,0.32483822,0.149043,0.50693595
0.038938165,0.16841993,0.22036794,0.22455436,0.18351626
0.43241316,0.5154968,0.61942196,0.38961488,0.24249133
0.60172915,0.016611308,0.14473116,0.07121265,0.3056834
0.54234356,0.34302777,0.38405776,0.38095215,0.4931998
0.40325904,0.5386877,0.30754948,0.9593843,0.033021748
0.015286863,0.07592103,0.19854704,0.99864274,0.038330674
0.047924817,0.031039,0.71420234,0.18827632,0.3022642
0.8269487,0.72184736,0.97066605,0.80242896,0.23706335
0.36386913,0.20602182,0.12772119,0.42651668,0.1834006
0.90215546,0.6731627,0.1994679,0.09486577,0.12870592
0.05195445,0.014495075,0.8356695,0.053079754,0.8881705
0.4370613,0.8633565,0.43784335,0.73298514,0.09615281
0.6013067,0.1374492,0.21596658,0.97526956,0.060364574
0.5879097,0.8459097,0.31793267,0.47671804,0.4625767
0.5923321,0.57888293,0.4917102,0.30850697,0.18290624
0.43019357,0.3335557,0.51219237,0.994514,0.028128594
0.27849925,0.19318533,0.671541,0.23740661,0.119101286
0.015578687,0.12197152,0.22286093,0.99678034,0.048341393
0.33001202,0.8637701,0.4551303,0.68838876,0.074760616
0.6778372,0.07569006,0.78364116,0.05588138,0.6218666
0.049946457,0.51765066,0.80422056,0.21761626,0.63687474
0.3247704,0.9149499,0.6674496,0.6796787,0.10914689
0.46101984,0.49080056,0.7001635,0.37571606,0.26170892
0.16965744,0.52061707,0.33019918,0.20490536,0.57088417
0.09713113,0.3486734,0.65772223,0.33554307,0.28544348
0.22126281,0.32130435,0.2154971,0.20524645,0.06567493
0.11720112,0.3485555,0.6109904,0.3563246,0.32292515
0.42765725,0.47824588,0.47578898,0.41066986,0.36435443
0.5656485,0.12337798,0.9315406,0.4120162,0.4338189
0.6995117,0.52150667,0.18506381,0.9717043,0.036129802
0.4795303,0.46942082,0.66487265,0.9916599,0.0622918
0.51995134,0.3124075,0.731072,0.9822105,0.011158645
0.81941223,0.18570235,0.40948594,0.8975625,0.05547452
0.7190937,0.62051207,0.6507698,0.21323499,0.4674819
0.93105465,0.21630406,0.96502644,0.45343867,0.3768587
0.73188496,0.8655149,0.89478725,0.6290894,0.5965656
0.5287358,0.6311522,0.8803721,0.93559647,0.06993762
0.5064054,0.32226503,0.375502,0.23807347,0.13417023
0.51380736,0.5692069,0.4089122,0.5016842,0.37529808
0.5465972,0.29604557,0.23439956,0.21761867,0.3443016
0.4044543,0.042918265,0.27949348,0.9875845,0.044466555
0.03431627,0.08322856,0.30734685,0.9966118,0.028508991
0.41257447,0.31735092,0.8035828,0.99294305,0.009100169
0.11883879,0.75485873,0.30208898,0.031778395,0.59947044
0.058896273,0.5349028,0.80686694,0.22953123,0.65071756
0.6388972,0.2576116,0.6996685,0.48930863,0.123563826
0.22160712,0.07080525,0.9486371,0.37150896,0.4278524
0.7958263,0.50549984,0.6740058,0.47278097,0.3811176
0.87234676,0.808495,0.086622804,0.15523282,0.1090582
0.5336196,0.5328124,0.24980876,0.1756483,0.67758787
0.57306355,0.01910463,0.954865,0.55388963,0.6331923
0.3560058,0.43397212,0.64801127,0.2736931,0.13178164
0.24894646,0.29124838,0.2983437,0.13614896,0.2022416
0.9565904,0.2788635,0.17199633,0.5189017,0.50184304
0.5566705,0.701222,0.63827205,0.5983605,0.08314711
0.7979455,0.49794033,0.7698449,0.53020084,0.5464112
0.25956145,0.32021928,0.59182113,0.47848505,0.18605408
0.30878198,0.75439715,0.6145426,0.69012946,0.15124863
0.01353538,0.19208199,0.03555706,0.9989573,0.33422494
0.46447188,0.021636695,0.7041106,0.07211232,0.76756835
0.56531835,0.85666156,0.36116335,0.44858682,0.3840366
0.28063875,0.64268553,0.14759508,0.31644326,0.7968396
0.5014239,0.6287235,0.38525954,0.37598443,0.2081145
0.5623421,0.041243106,0.6111633,0.18094853,0.55952597
0.74011153,0.8632364,0.58271784,0.32575154,0.61869454
0.077484846,0.4598932,0.7425074,0.20670778,0.55283225
0.24595648,0.682711,0.3005048,0.15265563,0.75229955
0.53894335,0.91094434,0.2035675,0.16834176,0.48490542
0.035038233,0.734256,0.17902088,0.15040088,0.11702812
0.42786577,0.039807588,0.91551507,0.417691,0.7286364
0.4461524,0.8447608,0.41506577,0.72735834,0.094386846
0.855664,0.01130718,0.7680899,0.26823682,0.090691626
0.7867701,0.6559268,0.73507535,0.57000566,0.23700857
0.4905247,0.30406058,0.1989966,0.3239264,0.11026901
0.016165644,0.03899324,0.049815387,0.049072266,0.16171896
0.5760995,0.17954758,0.49388692,0.29355896,0.6070894
0.24004218,0.32646865,0.3099907,0.11357111,0.29035
0.71082175,0.1325512,0.47435698,0.12617323,0.099938124
0.79779243,0.9231825,0.41582805,0.4224661,0.5448812
0.17812422,0.1429325,0.17247546,0.3240221,0.25482318
0.6516828,0.8174453,0.39897066,0.51981556,0.06827721
0.38059127,0.76669997,0.27890724,0.4016111,0.9534128
0.8570138,0.47307253,0.6776985,0.4095246,0.2787472
0.7641747,0.37836182,0.2755391,0.39696586,0.2012777
0.07044873,0.49541497,0.6965492,0.17689401,0.53636396
0.89212203,0.30172426,0.8204301,0.9148753,0.35768455
0.3643977,0.8422882,0.47356543,0.7002702,0.081326395
0.43539694,0.6076315,0.33476543,0.35562235,0.23361287
0.547715,0.23733282,0.9540109,0.3954729,0.2655769
0.14801282,0.7332548,0.082350045,0.26597303,0.49794227
0.021413356,0.8666208,0.009622276,0.009805739,0.10931641
0.52770984,0.5394262,0.5563469,0.97462904,0.024223417
0.48222148,0.5046066,0.4000001,0.45114464,0.3481135
0.7832795,0.90698147,0.94711936,0.84221184,0.05912155
0.7717166,0.93373066,0.5394375,0.2735657,0.44902226
0.48152283,0.4224992,0.06475791,0.40974972,0.1958322
0.09854242,0.69890416,0.1724442,0.08004689,0.6500766
0.6340398,0.623705,0.47101495,0.45447785,0.23212853
0.0840607,0.79958296,0.09172174,0.41357827,0.08380377
0.4523923,0.7627238,0.43056098,0.40591896,0.59530944
0.5940162,0.9340373,0.8045082,0.52162796,0.22236446
0.32762104,0.36052513,0.1995191,0.4232505,0.7548216
0.64260423,0.40182877,0.36902282,0.23377123,0.15144026
0.57751477,0.2538696,0.7621251,0.865683,0.23235396
0.7455174,0.89424914,0.79712653,0.8917198,0.09538099
0.82034653,0.76132846,0.55494493,0.42765605,0.6072312
0.014243573,0.24728182,0.045556366,0.99892443,0.45460227
0.8305662,0.82327724,0.82352334,0.6438174,0.634991
0.38220918,0.8873643,0.4543389,0.7200848,0.11153215
0.7240007,0.85845196,0.56104743,0.29016042,0.63480335
0.30417368,0.38052753,0.51015323,0.58900434,0.16400048
0.4162728,0.3071519,0.22584379,0.26816854,0.63886493
0.7722122,0.36026722,0.795613,0.8820137,0.2971087
0.31926125,0.2881803,0.37831116,0.07700375,0.42149276
0.34521556,0.16048548,0.6332104,0.32133165,0.29765227
0.91192186,0.0593732,0.76883304,0.241804,0.90651864
0.3820157,0.81929827,0.30869147,0.34762335,0.6294981
0.8371433,0.71439016,0.7150383,0.5022352,0.52461237
0.02175203,0.22592145,0.047815055,0.99860764,0.3389747
0.45953107,0.57891124,0.45329466,0.17644066,0.37362412
0.44594648,0.8528805,0.13898754,0.38056698,0.5479319
0.85500276,0.3583529,0.860614,0.8580708,0.2542789
0.2744013,0.18012238,0.87829703,0.5604312,0.35906816
0.3437827,0.26201582,0.6402334,0.99755853,0.033193856
0.50050855,0.5150109,0.41963378,0.91234136,0.016171724
0.6091634,0.65380216,0.38620356,0.5079369,0.31274298
0.5867002,0.72093236,0.39807492,0.4550675,0.3153401
0.11228269,0.012766331,0.054648966,0.04784769,0.14325964
0.3668706,0.6620506,0.6573362,0.38986018,0.051475286
0.44103277,0.0135293305,0.17654917,0.08356699,0.44607538
0.55931777,0.81602037,0.3636945,0.18282229,0.73729515
0.29159376,0.314659,0.27465555,0.099707365,0.26259214
0.489913,0.2741118,0.42378557,0.2608845,0.13777453
0.42078477,0.014106661,0.18825087,0.10672873,0.45385972
0.87782013,0.3253894,0.8325387,0.8976419,0.31385165
0.4992699,0.85635865,0.26668763,0.19387299,0.5831337
0.0680168,0.4949528,0.7813692,0.2057577,0.60159814
0.65290874,0.3277416,0.19460958,0.36391896,0.20353696
0.56302494,0.60274684,0.2817249,0.33069164,0.09464365
0.56967735,0.6366751,0.30803773,0.32913917,0.09861323
0.6277732,0.0853101,0.8869586,0.32475287,0.5905649
0.9054529,0.07243818,0.7340826,0.30824733,0.462604
0.68241227,0.93908286,0.48605692,0.4017731,0.5173193
0.8806406,0.30298045,0.28178793,0.56930697,0.46837613
0.9569491,0.6342441,0.8770618,0.5588581,0.23133877
0.22607899,0.2193284,0.56120026,0.3410904,0.12680608
0.6766267,0.9116193,0.8773687,0.42355302,0.34663886
0.6463761,0.40727398,0.72776306,0.67624056,0.22702712
0.77707887,0.48065755,0.4598696,0.9690653,0.018503398
0.8796145,0.73087513,0.23870993,0.07462877,0.09349993
0.11326948,0.5447454,0.1521895,0.14660156,0.3668611
0.8337641,0.42327383,0.9249251,0.6178143,0.37075448
0.33255628,0.4751594,0.63394403,0.45606464,0.09720963
0.4587213,0.25763243,0.6583992,0.8654325,0.29320586
0.27544466,0.88784987,0.6877303,0.6717652,0.08231071
0.43007526,0.50580543,0.59689033,0.9808743,0.013621658
0.8513862,0.7773588,0.7679075,0.42710593,0.54082394
0.15209028,0.8987247,0.59606355,0.8033617,0.29053435
0.5511221,0.034668535,0.94955355,0.5161299,0.60473335
0.5024735,0.2764304,0.35859957,0.33939216,0.51015586
0.06974208,0.4833904,0.8416966,0.21750191,0.6137429
0.55373335,0.51225513,0.463751,0.35434228,0.31134766
0.6503397,0.26518512,0.3124944,0.72347766,0.2942494
0.29853433,0.21386716,0.6040702,0.27967024,0.31742623
0.11787805,0.018721998,0.18780509,0.9967984,0.113779366
0.9218726,0.1901559,0.9266739,0.54991096,0.5301837
0.14232388,0.18469146,0.17902759,0.2511992,0.20166576
0.7864785,0.65318686,0.32179785,0.9077335,0.02642864
0.52528733,0.80930316,0.24296245,0.35872543,0.51713794
0.8526659,0.7977738,0.7643049,0.47664112,0.53228885
0.41277647,0.8300336,0.77388895,0.7242346,0.04445401
0.61834985,0.4098845,0.31269684,0.32636285,0.52671736
0.5438235,0.8321651,0.4172426,0.6127866,0.19868538
0.01561594,0.24294376,0.038356125,0.9987495,0.39952287
0.77202725,0.76360154,0.73425186,0.52746797,0.40231532
0.41464752,0.84074605,0.46246308,0.7325121,0.083767414
0.5492668,0.41572398,0.3633414,0.20653015,0.02135238
0.5022783,0.5215751,0.38180643,0.24384153,0.018218637
0.66751945,0.7692177,0.494794,0.4039616,0.026399106
0.6789733,0.40527734,0.52741367,0.33787924,0.14463213
0.5397589,0.66664815,0.41686067,0.59341013,0.31587502
0.075106114,0.1978567,0.45419705,0.99796426,0.035134375
0.44050995,0.8724677,0.18445393,0.14661741,0.5422331
0.06458804,0.014977872,0.56195885,0.2586046,0.10886869
0.66630113,0.33670104,0.25028014,0.32300732,0.20373333
0.37110972,0.64310265,0.32675713,0.40137464,0.4775923
0.30498067,0.30679536,0.55078083,0.5403378,0.25567168
0.72189987,0.91922665,0.44391876,0.3963817,0.55027664
0.47948077,0.4576815,0.49761114,0.40984604,0.2931819
0.58652174,0.60124,0.53676254,0.19977587,0.04962769
0.49926025,0.25340283,0.4094711,0.47941294,0.5609724
0.7267568,0.8525921,0.5696779,0.8981093,0.058802873
0.8784802,0.67511576,0.9607937,0.7153238,0.11927211
0.9092095,0.09488115,0.6864733,0.23373544,0.47634336
0.2536863,0.74558955,0.16757897,0.364649,0.46275154
0.015978009,0.13352808,0.041720837,0.99887633,0.19216713
0.92603993,0.21552584,0.95443743,0.43958196,0.4464669
0.65365946,0.8240267,0.36254352,0.5642749,0.06445941
0.5906107,0.36833912,0.24629295,0.30978602,0.15070245
0.25034553,0.15321448,0.6052693,0.32058913,0.46756718
0.80730546,0.8328475,0.63138545,0.5140829,0.62571424
0.49534425,0.21034452,0.29179424,0.40109146,0.4375957
0.83598644,0.119731575,0.5222674,0.14973614,0.8137053
0.025135905,0.7641977,0.067148775,0.41634,0.03671235
0.6670412,0.70419985,0.2662825,0.5068112,0.4624701
0.48166293,0.47028935,0.69893146,0.8152595,0.14418915
0.63541657,0.5066537,0.21570045,0.97154343,0.017011046
0.465372,0.15255538,0.7681607,0.6711211,0.18250793
0.8563607,0.39276755,0.96298873,0.61218643,0.44905603
0.65527487,0.736352,0.48901752,0.49003372,0.021863133
0.6899695,0.8941706,0.67516404,0.57350737,0.6583528
0.76281905,0.50611085,0.48191652,0.22450852,0.33324617
0.6047299,0.49714285,0.82360965,0.7062652,0.035033107
0.62149173,0.6709384,0.4223223,0.48055893,0.36367738
0.12489104,0.30672127,0.5478872,0.44746,0.14236265
0.10044271,0.5950345,0.24157411,0.09448826,0.38752362
0.29303154,0.06579059,0.9543932,0.28034288,0.5430899
0.74792695,0.19865325,0.42379117,0.9258367,0.0663296
0.15342054,0.30245927,0.9574522,0.4238716,0.65191966
0.5600735,0.8791502,0.36837977,0.4163193,0.35129157
0.78750026,0.8635846,0.8487861,0.6260193,0.6334168
0.9188192,0.33518177,0.33812842,0.6190052,0.49483043
0.23708153,0.41730762,0.75430965,0.35037565,0.15978989
0.7915063,0.5946474,0.8870724,0.67451364,0.2731588
0.37563604,0.43854144,0.2551192,0.3953049,0.8144504
0.72044563,0.76927197,0.47718287,0.2938742,0.4706149
0.75728154,0.264546,0.9268614,0.903564,0.6597092
0.47196165,0.57736516,0.15972027,0.22431663,0.8113494
0.50585425,0.42778748,0.73390937,0.5929911,0.24302438
0.40166923,0.23128667,0.118612856,0.398018,0.12630874
0.6920374,0.38691536,0.71264064,0.46831352,0.07833648
0.1816057,0.8394786,0.19074288,0.30663365,0.2493025
0.4521101,0.5451638,0.74296266,0.3569126,0.08939546
0.09413004,0.34459072,0.62715626,0.3992892,0.3074215
0.3535989,0.18146989,0.161235,0.40684023,0.17808163
0.20462978,0.81241953,0.34778434,0.1599659,0.83343136
0.09307879,0.012513012,0.23350182,0.9969505,0.08593729
0.43689552,0.61198884,0.16057059,0.30762765,0.85048795
0.6671339,0.03086713,0.19377851,0.07963994,0.36661732
0.53648,0.539861,0.44978386,0.496354,0.24599102
0.5440735,0.50156456,0.42618662,0.88682413,0.012046546
0.73560405,0.70900327,0.30968672,0.5359286,0.4788735
0.55484736,0.38130355,0.3230886,0.21925089,0.6616088
0.073491186,0.75740063,0.12787715,0.06911197,0.5837702
0.3632267,0.66450816,0.8755069,0.96048236,0.054892927
0.66084784,0.912246,0.51939225,0.45549098,0.5864578
0.64325786,0.7205026,0.5682053,0.59272504,0.07287148
0.53972787,0.77437496,0.5392788,0.22226506,0.8878647
0.22657925,0.4982184,0.1849305,0.35398322,0.6497648
0.11501917,0.41094804,0.9508791,0.3217669,0.6105875
0.32146567,0.6933333,0.26235327,0.27014068,0.9335268
0.76974636,0.737394,0.2544799,0.4522009,0.8121798
0.9514085,0.17425248,0.23508191,0.4837164,0.53982836
0.37397987,0.8143356,0.29999742,0.40307295,0.6870203
0.76727057,0.0989753,0.9611163,0.3309508,0.45483935
0.89464,0.0560506,0.78694457,0.12909883,0.8504279
0.6304215,0.6594334,0.74580425,0.23291835,0.13718688
0.7711602,0.44828007,0.43283418,0.38262618,0.37446842
0.4338736,0.64886713,0.29836708,0.3238814,0.44508985
0.5161895,0.2165201,0.23837343,0.21739882,0.3118677
0.345899,0.32100525,0.59744084,0.99595964,0.02594161
0.4260875,0.44536585,0.51340944,0.54658175,0.18434736
0.060067564,0.45998582,0.7234821,0.19462654,0.5688071
0.83674276,0.0071769953,0.8537475,0.48617512,0.1402978
0.099242955,0.3177883,0.6559305,0.40407884,0.14551157
0.8462114,0.90378994,0.8157599,0.6343241,0.21203783
0.28921986,0.7278522,0.14330956,0.46031603,0.7467287
0.9260384,0.5608426,0.42724842,0.1611022,0.13544399
0.59916955,0.07342264,0.8271522,0.037511826,0.54303527
0.09044784,0.10526785,0.4585983,0.9976257,0.01878032
0.3699965,0.6264448,0.5055675,0.905975,0.029518455
0.4213265,0.018149018,0.4928449,0.035423547,0.18079072
0.087743044,0.018039435,0.25210184,0.9948139,0.08495206
0.71295345,0.82326347,0.5699794,0.30743498,0.6508687
0.84313214,0.7662669,0.7612002,0.54909253,0.52094513
0.27774376,0.3242839,0.32772452,0.085884064,0.17117324
0.8091116,0.7933308,0.351337,0.67809445,0.036813587
0.23575994,0.5446832,0.8526232,0.36746562,0.2881206
0.10751343,0.5496108,0.16291353,0.19197148,0.3290998
0.33826575,0.40953484,0.029836178,0.33709806,0.69846326
0.5126743,0.013820082,0.7737846,0.039069206,0.55241805
0.30568558,0.45660463,0.15821648,0.39706737,0.6701093
0.049379945,0.2012218,0.3371642,0.99675715,0.03401524
0.5130255,0.9055432,0.07785156,0.21338436,0.49893928
0.6240332,0.4445456,0.5338014,0.4398092,0.471265
0.012784004,0.2883315,0.050974756,0.9986724,0.3789155
0.54355824,0.850677,0.5147744,0.7502557,0.03706479
0.1484175,0.17398986,0.16213813,0.3222415,0.18105
